Unnamed: 0,id,age,gender,income,days_on_platform,city,purchases
1628,1628,35.0,Female,159380,45.0,Tokyo,1
1629,1629,30.20203602192639,Male,147548,10.0,Miami,2
1630,1630,14.0,Female,97892,4.0,Miami,2
1631,1631,30.20203602192639,Male,130951,2.0,San Francisco,1
1634,1634,31.0,Male,75439,11.0,New York City,0
1637,1637,30.20203602192639,Female,158813,21.0,Miami,1
1639,1639,10.0,Female,86519,46.0,San Francisco,0
1640,1640,32.0,Female,63824,37.0,Tokyo,2
1641,1641,30.20203602192639,Male,164736,38.0,San Francisco,1
1643,1643,38.0,Female,72121,33.0,Tokyo,1
1644,1644,25.0,Female,53734,13.0,Tokyo,4
1645,1645,30.0,Male,105519,16.0,Tokyo,2
1647,1647,30.20203602192639,Female,63555,20.0,San Francisco,0
1648,1648,30.20203602192639,Male,172694,8.0,London,2
1651,1651,44.0,Male,76749,66.0,Miami,2
1652,1652,38.0,Male,175803,69.0,San Francisco,0
1653,1653,46.0,Female,65662,21.0,Miami,0
1656,1656,30.20203602192639,Male,72350,24.0,San Francisco,1
1658,1658,26.0,Female,146715,3.0,Tokyo,1
1661,1661,50.0,Female,151479,13.0,New York City,1
1662,1662,30.20203602192639,Female,160493,9.0,San Francisco,0
1663,1663,31.0,Female,56912,7.0,Miami,1
1666,1666,46.0,Male,68535,10.0,Tokyo,1
1667,1667,10.0,Male,62443,6.0,New York City,0
1669,1669,30.20203602192639,Female,77502,24.389997941963365,San Francisco,6
1670,1670,15.0,Male,64876,22.0,Miami,5
1671,1671,31.0,Male,173890,24.389997941963365,Miami,4
1673,1673,30.20203602192639,Male,95803,6.0,London,1
1675,1675,46.0,Male,89372,16.0,London,3
1676,1676,30.20203602192639,Female,293214,9.0,London,0
1677,1677,10.0,Female,148440,7.0,New York City,1
1678,1678,37.0,Male,61022,39.0,New York City,2
1679,1679,30.20203602192639,Male,132928,14.0,New York City,0
1681,1681,30.20203602192639,Male,236459,18.0,New York City,0
1682,1682,31.0,Male,159196,9.0,New York City,0
1684,1684,12.0,Male,189904,11.0,Tokyo,0
1685,1685,47.0,Female,86160,34.0,London,1
1687,1687,30.20203602192639,Female,127518,35.0,San Francisco,0
1688,1688,30.20203602192639,Male,55860,68.0,New York City,2
1689,1689,30.20203602192639,Male,96261,65.0,Tokyo,1
1693,1693,26.0,Male,90651,5.0,New York City,4
1695,1695,30.20203602192639,Female,91696,33.0,London,2
1696,1696,30.20203602192639,Male,104457,29.0,San Francisco,0
1698,1698,38.0,Male,194841,24.389997941963365,New York City,1
1699,1699,30.20203602192639,Male,80098,20.0,London,2
1702,1702,30.20203602192639,Female,127413,10.0,Tokyo,0
1704,1704,17.0,Female,127781,19.0,London,3
1705,1705,30.20203602192639,Male,211161,25.0,Miami,2
1706,1706,44.0,Female,64427,6.0,Tokyo,4
1707,1707,30.20203602192639,Female,91479,58.0,London,4
1708,1708,30.20203602192639,Female,104648,4.0,New York City,2
1710,1710,30.20203602192639,Female,88741,43.0,London,1
1711,1711,30.20203602192639,Female,97008,42.0,New York City,2
1712,1712,30.20203602192639,Female,133562,69.0,Miami,0
1713,1713,30.20203602192639,Male,81632,18.0,New York City,1
1715,1715,47.0,Female,190865,34.0,Miami,1
1717,1717,49.0,Male,132086,22.0,New York City,0
1718,1718,42.0,Female,88642,18.0,Tokyo,3
1719,1719,42.0,Male,66629,45.0,Miami,1
1724,1724,30.20203602192639,Male,159635,10.0,San Francisco,2
1726,1726,30.20203602192639,Male,138932,13.0,Miami,1
1727,1727,44.0,Female,54507,49.0,London,1
1728,1728,40.0,Female,163650,50.0,London,0
1730,1730,30.20203602192639,Male,168806,39.0,London,4
1732,1732,15.0,Male,119234,91.0,San Francisco,1
1733,1733,15.0,Female,160041,30.0,New York City,2
1734,1734,35.0,Male,136482,7.0,Miami,0
1735,1735,28.0,Female,232505,16.0,Tokyo,3
1737,1737,30.20203602192639,Female,59602,24.0,Tokyo,2
1738,1738,30.20203602192639,Female,120246,12.0,Tokyo,3
1739,1739,26.0,Male,62144,2.0,London,1
1740,1740,43.0,Female,51741,41.0,San Francisco,0
1742,1742,30.20203602192639,Male,100889,12.0,San Francisco,0
1743,1743,30.20203602192639,Male,50529,13.0,New York City,4
1744,1744,40.0,Male,53119,28.0,Tokyo,4
1745,1745,19.0,Female,109425,27.0,London,1
1747,1747,30.20203602192639,Male,119917,10.0,London,0
1748,1748,30.20203602192639,Male,92151,15.0,Miami,0
1749,1749,17.0,Female,147313,39.0,San Francisco,0
1750,1750,30.20203602192639,Female,56496,3.0,Miami,1
1751,1751,30.20203602192639,Male,232980,30.0,London,0
1752,1752,20.0,Male,62407,13.0,Miami,3
1754,1754,15.0,Female,104739,44.0,Miami,0
1757,1757,46.0,Male,96203,38.0,New York City,0
1759,1759,30.20203602192639,Female,102444,33.0,London,0
1760,1760,30.20203602192639,Male,57142,19.0,London,1
1761,1761,26.0,Male,113939,2.0,Tokyo,2
1762,1762,27.0,Male,55440,2.0,Miami,0
1763,1763,42.0,Female,60992,34.0,San Francisco,0
1764,1764,16.0,Male,219434,20.0,San Francisco,1
1766,1766,30.20203602192639,Male,78444,24.389997941963365,Tokyo,3
1767,1767,37.0,Male,60094,32.0,New York City,2
1768,1768,30.20203602192639,Female,120402,12.0,Miami,2
1771,1771,30.20203602192639,Female,136266,22.0,New York City,2
1772,1772,30.20203602192639,Male,157121,7.0,London,0
1773,1773,27.0,Male,78739,1.0,Miami,0
1775,1775,30.20203602192639,Male,76398,16.0,Tokyo,0
1776,1776,39.0,Male,71972,20.0,Miami,1
1778,1778,30.20203602192639,Male,157540,17.0,London,2
1779,1779,39.0,Female,54474,9.0,Tokyo,1
1780,1780,30.20203602192639,Male,255072,12.0,Miami,0
1782,1782,30.20203602192639,Male,54450,38.0,Miami,4
1786,1786,47.0,Female,135226,48.0,Tokyo,2
1789,1789,34.0,Male,61118,24.389997941963365,Miami,0
1790,1790,30.20203602192639,Female,92929,20.0,San Francisco,1
1791,1791,30.20203602192639,Male,149161,23.0,London,0
1792,1792,30.20203602192639,Male,133459,33.0,Tokyo,0
1793,1793,30.20203602192639,Female,101512,38.0,Miami,0
1794,1794,48.0,Male,131244,30.0,San Francisco,4
1795,1795,44.0,Female,175801,45.0,San Francisco,0
1796,1796,33.0,Female,157186,30.0,London,3
1798,1798,30.20203602192639,Male,72401,37.0,London,1
1799,1799,30.20203602192639,Male,101610,28.0,New York City,0
1802,1802,30.20203602192639,Female,82538,18.0,New York City,3
1804,1804,30.20203602192639,Male,118008,12.0,Tokyo,1
1808,1808,12.0,Male,141181,20.0,Miami,3
1809,1809,30.20203602192639,Female,111543,29.0,Miami,6
1812,1812,40.0,Male,101701,12.0,Tokyo,0
1814,1814,30.20203602192639,Female,206503,13.0,New York City,0
1815,1815,30.20203602192639,Male,69198,70.0,San Francisco,3
1817,1817,17.0,Male,73754,44.0,New York City,0
1818,1818,38.0,Male,56313,40.0,London,5
1819,1819,36.0,Male,77781,58.0,London,2
1821,1821,30.20203602192639,Male,98594,30.0,San Francisco,0
1822,1822,22.0,Female,278681,36.0,Miami,0
1823,1823,30.20203602192639,Female,124581,20.0,San Francisco,0
1824,1824,30.20203602192639,Female,110152,1.0,Miami,0
1826,1826,30.20203602192639,Male,178159,28.0,New York City,0
1828,1828,30.20203602192639,Male,85159,4.0,Miami,0
1829,1829,38.0,Male,50784,24.389997941963365,Miami,1
1830,1830,30.20203602192639,Male,238388,1.0,Miami,2
1831,1831,36.0,Male,66734,22.0,Miami,3
1832,1832,30.20203602192639,Male,104499,30.0,London,4
1837,1837,30.20203602192639,Male,52088,39.0,London,0
1839,1839,12.0,Male,52039,27.0,San Francisco,0
1840,1840,36.0,Male,135179,45.0,San Francisco,0
1842,1842,38.0,Male,59145,1.0,London,4
1844,1844,30.20203602192639,Female,138237,4.0,London,1
1845,1845,30.20203602192639,Female,128322,25.0,New York City,0
1846,1846,48.0,Female,181496,35.0,Miami,1
1849,1849,25.0,Female,53346,8.0,Tokyo,1
1850,1850,30.20203602192639,Female,62385,92.0,Miami,1
1852,1852,19.0,Male,55353,43.0,San Francisco,3
1853,1853,30.20203602192639,Female,62774,5.0,London,0
1856,1856,30.20203602192639,Male,143215,29.0,New York City,0
1857,1857,30.20203602192639,Female,57466,4.0,San Francisco,0
1859,1859,31.0,Female,87147,59.0,New York City,1
1861,1861,30.20203602192639,Female,173027,68.0,New York City,1
1862,1862,31.0,Female,196489,47.0,Miami,0
1864,1864,13.0,Male,166727,7.0,San Francisco,3
1865,1865,10.0,Female,66869,16.0,San Francisco,1
1866,1866,46.0,Female,119474,46.0,Tokyo,0
1867,1867,19.0,Male,72398,17.0,New York City,0
1868,1868,43.0,Male,91557,3.0,New York City,1
1869,1869,30.20203602192639,Male,151359,24.0,London,0
1870,1870,30.20203602192639,Male,100250,12.0,New York City,5
1872,1872,30.20203602192639,Male,75819,33.0,London,2
1873,1873,24.0,Male,94100,6.0,London,2
1874,1874,30.0,Male,168826,8.0,New York City,2
1876,1876,30.20203602192639,Male,63762,42.0,Tokyo,0
1877,1877,30.20203602192639,Male,68923,3.0,San Francisco,0
1879,1879,11.0,Male,95550,13.0,San Francisco,3
1880,1880,45.0,Male,62969,44.0,San Francisco,0
1882,1882,14.0,Male,72340,33.0,New York City,1
1884,1884,27.0,Male,94196,19.0,New York City,1
1885,1885,35.0,Male,149966,42.0,London,1
1886,1886,45.0,Male,60677,33.0,Tokyo,2
1889,1889,30.20203602192639,Male,147280,19.0,Tokyo,1
1892,1892,40.0,Female,61512,61.0,New York City,0
1893,1893,30.20203602192639,Male,138539,25.0,London,1
1894,1894,33.0,Male,166679,8.0,London,2
1895,1895,24.0,Male,153235,12.0,London,2
1899,1899,30.20203602192639,Female,204834,40.0,San Francisco,2
1901,1901,42.0,Female,168694,8.0,Tokyo,3
1902,1902,30.20203602192639,Female,130964,55.0,New York City,3
1903,1903,45.0,Female,188102,8.0,Tokyo,0
1904,1904,20.0,Male,83697,11.0,New York City,2
1905,1905,30.20203602192639,Male,137514,66.0,London,2
1907,1907,12.0,Female,97007,13.0,London,1
1908,1908,29.0,Male,82723,19.0,Miami,1
1909,1909,30.20203602192639,Male,125379,14.0,New York City,0
1911,1911,33.0,Female,159742,33.0,Tokyo,2
1918,1918,49.0,Female,102578,6.0,London,1
1919,1919,30.20203602192639,Male,147250,21.0,London,0
1920,1920,30.20203602192639,Male,88208,35.0,Tokyo,0
1921,1921,46.0,Male,68887,33.0,London,0
1924,1924,34.0,Female,128976,12.0,Tokyo,3
1927,1927,30.20203602192639,Male,75382,35.0,San Francisco,2
1928,1928,40.0,Male,52776,29.0,Miami,0
1929,1929,13.0,Male,130757,37.0,London,2
1931,1931,30.20203602192639,Female,131042,1.0,New York City,0
1933,1933,30.20203602192639,Male,77469,57.0,Tokyo,0
1934,1934,30.20203602192639,Female,55771,55.0,Tokyo,1
1935,1935,30.20203602192639,Female,139770,20.0,New York City,2
1936,1936,30.20203602192639,Male,81110,6.0,Miami,0
1940,1940,30.20203602192639,Female,50367,9.0,London,0
1942,1942,30.20203602192639,Female,159036,23.0,London,2
1943,1943,30.20203602192639,Male,273899,10.0,New York City,0
1945,1945,30.20203602192639,Male,143583,2.0,San Francisco,0
1946,1946,30.20203602192639,Female,57902,17.0,Tokyo,2
1947,1947,30.20203602192639,Female,54689,2.0,London,4
1951,1951,30.20203602192639,Male,200472,21.0,San Francisco,4
1952,1952,30.20203602192639,Female,87517,7.0,New York City,0
1953,1953,18.0,Male,51834,50.0,London,0
1955,1955,16.0,Male,113263,24.389997941963365,London,0
1957,1957,37.0,Male,56191,75.0,Miami,2
1960,1960,31.0,Female,142324,34.0,Miami,1
1961,1961,41.0,Male,177505,34.0,New York City,1
1962,1962,48.0,Male,50701,29.0,Tokyo,2
1963,1963,30.20203602192639,Female,81455,6.0,Miami,1
1964,1964,35.0,Female,166648,110.0,London,1
1965,1965,30.20203602192639,Male,60252,32.0,San Francisco,1
1966,1966,19.0,Female,156495,52.0,San Francisco,0
1967,1967,30.20203602192639,Male,207238,6.0,Miami,3
1968,1968,30.20203602192639,Female,247801,1.0,Tokyo,2
1969,1969,48.0,Male,63709,1.0,London,1
1971,1971,30.20203602192639,Male,167416,5.0,London,1
1973,1973,32.0,Male,149143,36.0,Tokyo,0
1974,1974,30.20203602192639,Female,75497,44.0,Miami,0
1977,1977,49.0,Female,168002,10.0,New York City,0
1978,1978,30.20203602192639,Female,139652,19.0,New York City,3
1979,1979,30.20203602192639,Male,50891,4.0,London,1
1981,1981,30.20203602192639,Male,117782,2.0,Miami,0
1982,1982,30.20203602192639,Male,71343,35.0,London,1
1983,1983,37.0,Female,86248,3.0,Miami,2
1990,1990,30.20203602192639,Female,86397,9.0,Tokyo,1
1991,1991,30.20203602192639,Male,167774,34.0,London,0
1992,1992,30.20203602192639,Female,113998,37.0,New York City,0
1993,1993,25.0,Male,93677,30.0,New York City,2
1994,1994,30.20203602192639,Female,58428,13.0,Miami,0
1997,1997,15.0,Male,179218,8.0,Miami,1
1998,1998,35.0,Male,73661,4.0,San Francisco,1
2001,2001,35.0,Male,118982,32.0,Miami,2
2002,2002,10.0,Male,152330,42.0,London,0
2005,2005,27.0,Female,90478,1.0,Miami,0
2006,2006,46.0,Female,274687,45.0,Tokyo,2
2010,2010,45.0,Female,98177,36.0,New York City,0
2011,2011,30.20203602192639,Female,297725,73.0,London,2
2013,2013,30.0,Female,157473,14.0,London,1
2014,2014,30.20203602192639,Male,52568,9.0,Miami,2
2016,2016,30.20203602192639,Male,130981,18.0,London,0
2019,2019,36.0,Male,52931,64.0,Miami,1
2020,2020,30.20203602192639,Female,81893,106.0,New York City,1
2021,2021,30.20203602192639,Male,238418,57.0,Tokyo,0
2023,2023,30.20203602192639,Male,55417,12.0,London,1
2024,2024,30.20203602192639,Female,68692,44.0,New York City,2
2025,2025,30.20203602192639,Male,129275,12.0,San Francisco,1
2026,2026,29.0,Female,67063,19.0,San Francisco,3
2027,2027,30.20203602192639,Female,73488,36.0,Miami,4
2028,2028,30.20203602192639,Male,127767,47.0,London,1
2029,2029,12.0,Female,104840,29.0,San Francisco,0
2030,2030,26.0,Female,114959,13.0,San Francisco,0
2031,2031,24.0,Male,107775,14.0,New York City,1
2032,2032,13.0,Male,51860,22.0,New York City,1
2033,2033,30.20203602192639,Male,136959,39.0,New York City,1
2034,2034,19.0,Female,93317,20.0,Miami,3
2035,2035,30.20203602192639,Female,72923,14.0,Tokyo,3
2036,2036,30.20203602192639,Female,108408,36.0,Miami,0
2037,2037,30.20203602192639,Female,99781,31.0,New York City,0
2039,2039,28.0,Male,66838,11.0,Miami,0
2042,2042,26.0,Female,128716,24.389997941963365,San Francisco,0
2043,2043,43.0,Male,200534,4.0,New York City,1
2044,2044,30.20203602192639,Female,128113,24.0,San Francisco,0
2045,2045,18.0,Female,132013,11.0,London,3
2048,2048,30.20203602192639,Female,137388,1.0,New York City,1
2051,2051,36.0,Male,79047,6.0,Tokyo,1
2052,2052,25.0,Male,85195,7.0,Miami,1
2054,2054,25.0,Female,63597,8.0,New York City,0
2056,2056,46.0,Female,136677,5.0,Tokyo,1
2057,2057,30.20203602192639,Female,170250,27.0,Miami,0
2059,2059,48.0,Female,165316,29.0,Miami,2
2060,2060,24.0,Female,115453,14.0,London,2
2061,2061,30.20203602192639,Male,152947,62.0,San Francisco,3
2062,2062,18.0,Female,126925,11.0,Tokyo,0
2064,2064,13.0,Female,58827,28.0,Miami,1
2067,2067,30.20203602192639,Male,120206,24.389997941963365,Tokyo,0
2070,2070,30.20203602192639,Female,180496,8.0,Tokyo,1
2071,2071,30.20203602192639,Male,51324,1.0,Miami,0
2072,2072,30.20203602192639,Female,53603,14.0,New York City,1
2074,2074,41.0,Male,96149,23.0,Tokyo,0
2075,2075,38.0,Female,180734,4.0,New York City,0
2078,2078,48.0,Male,235034,25.0,Miami,4
2080,2080,36.0,Male,225590,38.0,Tokyo,0
2085,2085,30.20203602192639,Male,103312,41.0,London,2
2086,2086,38.0,Male,105835,22.0,Miami,0
2087,2087,30.20203602192639,Male,164090,35.0,San Francisco,0
2088,2088,30.0,Male,77196,41.0,Tokyo,3
2089,2089,28.0,Female,105772,33.0,Miami,0
2093,2093,30.20203602192639,Male,133176,5.0,New York City,3
2094,2094,42.0,Male,130741,24.0,Miami,0
2097,2097,30.20203602192639,Female,79170,28.0,San Francisco,1
2099,2099,13.0,Male,98862,2.0,Tokyo,1
2102,2102,25.0,Female,152301,10.0,London,0
2103,2103,30.0,Male,53585,15.0,New York City,0
2105,2105,41.0,Female,102575,27.0,San Francisco,1
2106,2106,30.20203602192639,Female,73618,8.0,London,0
2108,2108,20.0,Male,74353,24.389997941963365,Tokyo,2
2109,2109,22.0,Female,119104,9.0,Tokyo,1
2111,2111,49.0,Female,83947,30.0,San Francisco,0
2112,2112,30.20203602192639,Female,151990,24.389997941963365,San Francisco,4
2113,2113,14.0,Female,69057,48.0,New York City,2
2114,2114,41.0,Female,73617,17.0,Miami,0
2115,2115,34.0,Female,139320,5.0,Miami,1
2116,2116,41.0,Female,53265,55.0,Tokyo,0
2120,2120,13.0,Female,115376,24.0,New York City,3
2122,2122,30.20203602192639,Male,51806,6.0,London,3
2125,2125,18.0,Male,62115,38.0,Miami,1
2126,2126,30.20203602192639,Male,294759,9.0,San Francisco,1
2128,2128,48.0,Male,86954,22.0,Tokyo,2
2130,2130,24.0,Female,73050,10.0,New York City,0
2131,2131,36.0,Female,143343,38.0,Miami,0
2133,2133,30.20203602192639,Female,154491,32.0,New York City,0
2134,2134,26.0,Male,131692,24.389997941963365,New York City,2
2135,2135,30.20203602192639,Female,80184,7.0,San Francisco,1
2137,2137,30.20203602192639,Female,57395,38.0,London,1
2138,2138,30.20203602192639,Male,57765,15.0,London,0
2139,2139,30.20203602192639,Male,60171,27.0,Miami,3
2140,2140,31.0,Male,159775,32.0,Tokyo,0
2141,2141,30.20203602192639,Female,90243,50.0,San Francisco,0
2142,2142,48.0,Male,51828,17.0,San Francisco,1
2144,2144,30.20203602192639,Female,170216,6.0,London,1
2147,2147,30.20203602192639,Male,168900,16.0,London,0
2148,2148,30.20203602192639,Male,133318,53.0,San Francisco,1
2149,2149,30.20203602192639,Female,160767,37.0,London,0
2151,2151,30.20203602192639,Male,106201,8.0,London,2
2153,2153,41.0,Male,210893,24.389997941963365,San Francisco,1
2157,2157,30.20203602192639,Male,66989,17.0,San Francisco,1
2158,2158,11.0,Male,165660,24.389997941963365,San Francisco,1
2160,2160,30.20203602192639,Male,74259,30.0,London,2
2162,2162,30.20203602192639,Female,117689,12.0,San Francisco,3
2163,2163,35.0,Male,62750,20.0,New York City,0
2165,2165,18.0,Female,86726,24.0,San Francisco,0
2167,2167,30.20203602192639,Female,61004,5.0,San Francisco,0
2168,2168,34.0,Female,99885,24.389997941963365,Miami,2
2169,2169,30.20203602192639,Male,53854,31.0,New York City,1
2170,2170,30.20203602192639,Female,140478,47.0,San Francisco,0
2171,2171,30.20203602192639,Female,126047,14.0,San Francisco,0
2172,2172,45.0,Male,108773,24.389997941963365,Tokyo,4
2173,2173,30.20203602192639,Male,51826,1.0,London,4
2174,2174,30.20203602192639,Female,84749,2.0,San Francisco,0
2175,2175,36.0,Female,126332,89.0,Miami,0
2176,2176,17.0,Female,147135,58.0,London,3
2179,2179,41.0,Female,108625,55.0,Tokyo,0
2180,2180,44.0,Male,90118,20.0,New York City,5
2181,2181,30.20203602192639,Female,142647,44.0,New York City,0
2182,2182,30.20203602192639,Female,167369,9.0,New York City,0
2184,2184,30.20203602192639,Female,196153,10.0,San Francisco,0
2186,2186,37.0,Male,50254,21.0,New York City,1
2187,2187,30.0,Male,90754,10.0,Tokyo,0
2188,2188,44.0,Male,67548,37.0,Miami,1
2190,2190,30.20203602192639,Female,226997,29.0,New York City,0
2191,2191,30.20203602192639,Male,118621,24.0,Tokyo,0
2192,2192,39.0,Male,172113,52.0,New York City,3
2194,2194,30.20203602192639,Female,73579,59.0,London,0
2195,2195,30.20203602192639,Female,78373,60.0,Miami,0
2196,2196,30.20203602192639,Male,189510,8.0,New York City,2
2197,2197,30.20203602192639,Female,75546,7.0,San Francisco,0
2199,2199,15.0,Male,117493,27.0,Miami,3
2200,2200,30.20203602192639,Male,153359,10.0,Tokyo,2
2201,2201,36.0,Male,108371,68.0,Miami,0
2202,2202,30.20203602192639,Male,82190,24.389997941963365,Miami,1
2204,2204,30.20203602192639,Female,54721,44.0,Miami,0
2205,2205,30.20203602192639,Female,51273,33.0,New York City,0
2208,2208,30.20203602192639,Male,99337,8.0,Tokyo,3
2209,2209,15.0,Female,143460,27.0,New York City,0
2210,2210,30.20203602192639,Male,62461,57.0,San Francisco,0
2211,2211,30.20203602192639,Male,66017,12.0,London,3
2214,2214,30.20203602192639,Female,101826,20.0,Tokyo,1
2215,2215,16.0,Male,156943,24.0,London,2
2216,2216,30.20203602192639,Female,167647,30.0,Miami,3
2218,2218,30.20203602192639,Female,153614,73.0,San Francisco,1
2221,2221,31.0,Female,72512,31.0,San Francisco,2
2227,2227,24.0,Female,60968,1.0,New York City,0
2229,2229,38.0,Male,82903,24.389997941963365,Tokyo,0
2230,2230,14.0,Male,193804,25.0,Tokyo,0
2232,2232,46.0,Male,135496,82.0,Miami,1
2234,2234,30.20203602192639,Male,50645,33.0,Tokyo,3
2235,2235,17.0,Male,113876,9.0,London,2
2236,2236,30.20203602192639,Female,130967,19.0,New York City,3
2237,2237,30.20203602192639,Male,55857,21.0,Miami,2
2239,2239,30.20203602192639,Male,58552,57.0,London,0
2240,2240,49.0,Female,56586,7.0,New York City,0
2248,2248,28.0,Male,183371,77.0,San Francisco,2
2250,2250,30.20203602192639,Female,110412,8.0,London,4
2252,2252,18.0,Male,114391,75.0,London,0
2253,2253,43.0,Male,180593,6.0,London,1
2255,2255,30.20203602192639,Female,95017,14.0,New York City,0
2256,2256,30.20203602192639,Female,102923,58.0,London,0
2257,2257,30.20203602192639,Male,146388,24.389997941963365,Miami,0
2261,2261,23.0,Male,68451,18.0,New York City,3
2262,2262,27.0,Female,176008,37.0,New York City,1
2264,2264,24.0,Female,84369,80.0,London,0
2265,2265,30.20203602192639,Male,140163,23.0,San Francisco,0
2266,2266,30.0,Male,164858,32.0,San Francisco,0
2267,2267,29.0,Male,58964,23.0,Miami,2
2268,2268,26.0,Female,122881,3.0,London,2
2269,2269,17.0,Male,107970,7.0,London,0
2271,2271,37.0,Female,157345,16.0,Tokyo,0
2272,2272,12.0,Male,57752,25.0,San Francisco,0
2275,2275,30.20203602192639,Male,79220,46.0,Tokyo,0
2276,2276,41.0,Male,54059,23.0,London,1
2277,2277,30.20203602192639,Male,128992,5.0,Miami,0
2278,2278,30.20203602192639,Male,255158,38.0,Miami,3
2279,2279,48.0,Male,133752,44.0,San Francisco,0
2280,2280,13.0,Male,104586,13.0,Tokyo,0
2281,2281,30.20203602192639,Female,153708,39.0,Miami,2
2282,2282,29.0,Male,109512,16.0,New York City,2
2283,2283,30.20203602192639,Male,51825,6.0,Miami,4
2284,2284,30.20203602192639,Female,88769,1.0,London,1
2286,2286,45.0,Female,78425,7.0,Tokyo,0
2287,2287,40.0,Male,86816,51.0,Tokyo,2
2288,2288,49.0,Female,56088,27.0,Tokyo,2
2292,2292,13.0,Male,85727,30.0,Tokyo,1
2293,2293,25.0,Female,85101,11.0,Miami,0
2295,2295,23.0,Female,259766,11.0,San Francisco,0
2296,2296,30.20203602192639,Female,56498,20.0,New York City,2
2297,2297,30.20203602192639,Female,54454,7.0,Tokyo,2
2299,2299,30.20203602192639,Female,216268,15.0,New York City,3
2302,2302,30.20203602192639,Female,62322,16.0,San Francisco,0
2303,2303,30.20203602192639,Male,104322,6.0,Tokyo,1
2304,2304,30.20203602192639,Female,83343,38.0,Miami,1
2305,2305,42.0,Female,88899,5.0,Miami,1
2310,2310,22.0,Female,228237,7.0,San Francisco,2
2311,2311,30.0,Female,170684,18.0,Tokyo,2
2312,2312,30.20203602192639,Male,187838,5.0,Tokyo,1
2313,2313,30.20203602192639,Female,101304,7.0,Tokyo,4
2314,2314,30.20203602192639,Female,96133,20.0,Tokyo,2
2316,2316,30.20203602192639,Female,196885,13.0,Miami,2
2317,2317,50.0,Male,132512,16.0,New York City,3
2318,2318,30.20203602192639,Female,125944,4.0,London,1
2319,2319,30.20203602192639,Female,152938,66.0,Tokyo,2
2320,2320,44.0,Male,124761,27.0,Miami,3
2321,2321,30.20203602192639,Male,109179,27.0,London,1
2323,2323,30.20203602192639,Male,92452,16.0,San Francisco,1
2324,2324,14.0,Female,83915,40.0,Tokyo,2
2328,2328,30.20203602192639,Female,94258,19.0,San Francisco,1
2332,2332,30.20203602192639,Male,100456,28.0,London,0
2333,2333,30.20203602192639,Male,86808,7.0,Tokyo,2
2334,2334,30.20203602192639,Female,143542,38.0,Tokyo,0
2336,2336,30.20203602192639,Female,127641,57.0,New York City,0
2339,2339,30.20203602192639,Female,72869,2.0,New York City,1
2340,2340,30.20203602192639,Male,169678,65.0,London,1
2341,2341,30.20203602192639,Female,173607,33.0,London,2
2343,2343,44.0,Male,189063,17.0,New York City,0
2345,2345,47.0,Female,109086,3.0,Tokyo,1
2347,2347,18.0,Female,80002,15.0,London,0
2348,2348,45.0,Male,228114,6.0,San Francisco,0
2349,2349,11.0,Female,52603,8.0,New York City,0
2350,2350,30.20203602192639,Female,209120,18.0,San Francisco,0
2355,2355,38.0,Female,126707,28.0,London,0
2356,2356,17.0,Male,102007,24.389997941963365,London,2
2362,2362,47.0,Male,68931,39.0,San Francisco,2
2364,2364,40.0,Female,113270,20.0,Miami,0
2365,2365,30.20203602192639,Male,65732,10.0,Miami,3
2366,2366,10.0,Female,73755,8.0,London,3
2367,2367,30.20203602192639,Male,153306,11.0,Tokyo,1
2368,2368,30.20203602192639,Female,175867,12.0,London,0
2369,2369,30.20203602192639,Male,53003,39.0,New York City,1
2370,2370,18.0,Female,131327,4.0,Miami,1
2371,2371,30.20203602192639,Male,69953,18.0,San Francisco,1
2373,2373,30.20203602192639,Male,63901,21.0,Tokyo,0
2374,2374,30.20203602192639,Female,105097,36.0,Miami,1
2375,2375,13.0,Male,82225,17.0,San Francisco,2
2376,2376,30.20203602192639,Female,65306,34.0,San Francisco,1
2378,2378,48.0,Male,125734,51.0,Tokyo,0
2379,2379,30.0,Female,66568,37.0,Tokyo,1
2380,2380,30.20203602192639,Female,59508,28.0,San Francisco,1
2381,2381,43.0,Male,141858,16.0,Miami,1
2382,2382,30.0,Female,149435,11.0,Miami,3
2383,2383,45.0,Male,65554,51.0,London,1
2384,2384,50.0,Female,148679,3.0,Miami,4
2389,2389,30.20203602192639,Female,138135,80.0,Miami,2
2390,2390,26.0,Male,68594,43.0,Miami,0
2393,2393,44.0,Male,70298,4.0,London,0
2395,2395,30.20203602192639,Female,150668,24.389997941963365,London,3
2398,2398,30.20203602192639,Male,144138,19.0,Miami,1
2400,2400,30.20203602192639,Male,82391,17.0,London,1
2401,2401,30.20203602192639,Female,61789,7.0,Tokyo,3
2405,2405,39.0,Male,123521,29.0,Miami,0
2407,2407,31.0,Male,86214,7.0,New York City,0
2412,2412,36.0,Male,158739,22.0,New York City,1
2413,2413,30.20203602192639,Female,51277,33.0,Tokyo,0
2416,2416,39.0,Female,245611,20.0,Miami,1
2418,2418,38.0,Female,81945,20.0,San Francisco,2
2419,2419,38.0,Female,105837,58.0,New York City,1
2420,2420,34.0,Male,121420,33.0,San Francisco,1
2421,2421,20.0,Female,89299,5.0,Tokyo,0
2425,2425,30.20203602192639,Male,128787,13.0,New York City,0
2428,2428,30.20203602192639,Female,51604,27.0,London,0
2429,2429,41.0,Male,50687,20.0,San Francisco,4
2431,2431,48.0,Female,53318,30.0,London,1
